uid,d,t,x,y
279,33,36,135,77
279,33,37,135,77
279,33,38,134,78
279,34,14,132,72
279,34,15,132,70
279,34,16,132,71
279,34,17,125,47
279,34,18,98,10
279,34,33,119,35
279,34,34,132,65
279,34,35,132,78
279,34,36,135,78
279,34,37,134,78
279,35,29,133,78
279,35,30,119,74
279,35,31,118,74
279,35,32,118,74
279,35,33,119,73
279,35,34,132,76
279,35,35,134,78
279,35,42,134,78
279,35,43,134,78
279,35,46,135,76
279,36,2,135,77
279,36,3,134,77
279,36,4,134,78
279,36,16,135,76
279,36,20,134,77
279,36,24,133,77
279,36,25,133,78
279,36,26,133,77
279,36,30,133,77
279,36,31,134,77
279,36,32,134,78
279,37,37,134,78
279,37,38,134,78
279,38,16,135,77
279,38,17,135,76
279,38,18,134,77
279,38,19,135,76
279,38,21,134,77
279,38,27,133,77
279,38,29,134,83
279,38,30,74,64
279,38,31,72,63
279,38,35,72,63
279,38,36,73,63
279,38,37,132,79
279,38,38,133,77
279,38,39,135,76
279,38,40,135,77
279,38,41,134,78
279,39,16,134,78
279,39,17,133,77
279,39,19,133,77
279,39,23,134,77
279,39,24,134,77
279,39,25,110,35
279,39,26,74,24
279,39,29,50,3
279,39,30,67,18
279,39,31,67,18
279,39,32,81,27
279,39,33,107,34
279,39,34,130,70
279,39,35,133,78
279,39,39,132,79
279,40,17,133,78
279,40,19,133,78
279,40,22,133,78
279,40,25,133,78
279,40,27,133,77
279,40,28,133,77
279,40,39,135,77
279,40,40,134,77
279,40,41,134,77
279,40,43,134,77
279,40,44,134,78
279,40,45,134,77
279,40,46,134,78
279,40,47,134,78
279,41,24,134,78
279,41,25,133,78
279,41,26,133,76
279,41,27,119,73
279,41,29,118,74
279,41,30,119,73
279,41,31,133,77
279,41,36,134,77
279,41,37,134,78
279,42,25,127,73
279,42,26,120,73
279,42,27,118,73
279,42,30,132,78
279,42,31,133,78
279,42,36,134,77
279,42,38,134,78
279,43,16,133,78
279,43,17,132,78
279,43,20,135,77
279,43,22,133,77
279,43,25,134,77
279,43,26,133,77
279,43,29,133,78
279,43,37,135,77
279,43,40,134,77
279,43,46,134,78
279,43,47,134,78
279,44,17,133,78
279,44,20,133,78
279,44,24,133,78
279,44,25,133,78
279,44,26,133,78
279,44,27,133,78
279,44,35,133,77
279,44,38,134,77
279,44,39,134,78
279,44,40,134,78
279,44,41,134,78
279,44,44,134,78
279,45,14,133,79
279,45,15,134,78
279,45,16,134,77
279,45,20,133,77
279,45,22,133,77
279,45,23,133,77
279,45,24,133,78
279,45,25,134,77
279,45,27,133,78
279,45,28,134,78
279,45,29,134,77
279,45,31,135,76
279,45,32,134,77
279,45,36,135,77
279,45,37,135,78
279,45,38,135,78
279,45,39,135,78
279,45,40,134,78
279,46,15,113,85
279,46,16,94,24
279,46,17,88,20
279,46,18,94,24
279,46,19,74,24
279,46,21,67,18
279,46,23,79,26
279,46,24,94,24
279,46,25,94,25
279,46,26,91,19
279,46,27,91,20
279,46,28,92,21
279,46,30,87,20
279,46,31,138,88
279,46,32,134,78
279,46,33,133,77
279,46,34,133,77
279,46,37,133,78
279,46,38,133,78
279,46,39,135,77
279,46,41,134,78
279,47,17,134,78
279,47,18,134,77
279,47,25,134,78
279,47,26,134,78
279,47,30,134,77
279,47,31,134,77
279,47,33,134,77
279,47,34,133,77
279,47,38,134,77
279,47,40,133,77
279,47,45,134,78
279,47,46,134,77
279,48,16,134,78
279,48,27,134,78
279,48,28,135,78
279,48,30,135,78
279,48,35,134,78
279,49,16,133,78
279,49,17,134,78
279,49,25,134,78
279,49,26,134,77
279,49,28,97,26
279,49,29,70,21
279,50,44,39,1
279,50,45,68,19
279,50,46,127,64
279,51,17,133,78
279,51,21,133,78
279,51,22,133,77
279,51,23,133,78
279,51,24,133,77
279,51,25,133,78
279,51,26,133,77
279,51,27,133,78
279,51,28,133,77
279,51,29,133,78
279,51,30,134,77
279,51,31,133,78
279,51,32,134,77
279,51,34,143,74
279,51,35,133,77
279,51,37,133,77
279,51,38,134,78
279,51,43,134,78
279,52,17,133,77
279,52,20,133,77
279,52,23,133,78
279,52,24,133,77
279,52,25,135,77
279,52,26,133,77
279,52,29,133,77
279,52,31,133,77
279,52,32,133,78
279,52,33,133,78
279,52,34,133,78
279,52,35,133,78
279,52,37,134,78
279,52,38,134,78
279,52,40,134,78
279,52,47,134,78
279,53,16,134,78
279,53,17,133,77
279,53,23,133,78
279,53,24,133,77
279,53,25,133,77
279,53,29,133,77
279,53,32,133,77
279,53,39,134,77
279,53,44,134,78
279,53,46,134,78
279,53,47,134,78
279,54,17,134,77
279,54,22,135,77
279,54,24,135,77
279,54,25,133,77
279,54,26,133,78
279,54,27,133,77
279,54,30,135,77
279,54,31,135,77
279,54,34,133,78
279,54,35,134,78
279,54,36,134,77
279,54,37,135,77
279,54,38,85,66
279,54,39,73,64
279,54,40,72,63
279,54,41,72,63
279,54,42,73,64
279,54,43,72,63
279,54,45,73,63
279,55,0,74,64
279,55,1,72,63
279,55,2,72,63
279,55,3,73,64
279,55,15,73,65
279,55,16,73,64
279,55,17,72,63
279,55,18,72,63
279,55,20,72,63
279,55,21,72,63
279,55,22,72,63
279,55,23,72,63
279,55,24,72,63
279,55,30,72,63
279,55,32,88,66
279,55,33,100,73
279,55,34,134,77
279,55,36,134,78
279,56,15,128,60
279,56,16,90,67
279,56,17,73,63
279,56,18,72,63
279,56,19,74,63
279,56,20,72,63
279,56,21,72,63
279,56,22,94,28
279,56,23,72,63
279,56,26,72,63
279,56,27,72,63
279,56,28,73,63
279,56,30,72,63
279,56,31,74,63
279,56,32,72,63
279,56,33,72,63
279,56,34,72,63
279,56,35,72,63
279,56,37,119,83
279,56,38,134,78
279,56,46,134,77
279,56,47,135,76
279,57,0,135,77
279,57,1,134,77
279,57,2,134,77
279,57,3,134,78
279,57,15,135,77
279,57,16,135,76
279,57,17,72,64
279,57,18,72,63
279,57,19,72,63
279,57,21,72,63
279,57,26,72,63
279,57,27,72,63
279,57,28,73,63
279,57,29,72,63
279,57,30,72,63
279,57,32,72,63
279,57,33,72,63
279,57,35,73,64
279,57,38,73,64
279,57,39,72,63
279,57,41,73,63
279,57,42,72,63
279,58,9,72,64
279,58,10,74,64
279,58,19,72,64
279,58,20,72,63
279,58,21,72,63
279,58,22,78,68
279,58,23,134,78
279,58,32,133,78
279,58,38,134,78
279,58,39,116,86
279,58,40,80,71
279,58,41,73,64
279,58,42,72,63
279,59,4,79,66
279,59,5,82,68
279,59,6,134,78
279,59,7,134,78
279,59,12,134,78
279,59,13,134,78
279,59,14,134,78
279,59,15,134,78
279,59,24,134,77
279,59,28,134,78
279,59,29,121,86
279,59,30,90,83
279,59,31,74,63
279,59,32,74,63
279,59,33,76,63
279,59,34,75,63
279,59,41,73,63
279,59,42,72,63
279,60,13,134,78
279,60,15,134,78
279,60,17,133,77
279,60,19,133,78
279,60,20,133,77
279,60,24,133,78
279,60,25,133,77
279,60,36,134,77
279,60,37,134,77
279,60,38,134,78
279,61,16,134,77
279,61,17,126,59
279,61,19,67,18
279,61,25,44,1
279,61,26,91,24
279,61,27,101,29
279,61,28,113,37
279,61,29,126,59
279,61,37,134,77
279,61,38,134,78
279,61,39,134,78
279,62,17,134,77
279,62,18,123,46
279,62,19,120,40
279,62,20,120,40
279,62,21,123,46
279,62,22,114,37
279,62,23,134,78
279,62,24,134,78
279,62,28,133,77
279,62,37,134,77
279,63,17,134,77
279,63,18,87,24
279,63,19,67,18
279,63,22,17,6
279,63,23,18,6
279,63,25,49,3
279,63,27,44,1
279,63,28,95,25
279,63,29,102,30
279,63,30,134,77
279,63,46,133,78
279,64,18,133,77
279,64,19,134,77
279,64,21,134,77
279,64,22,130,71
279,64,23,94,24
279,64,24,102,30
279,64,25,114,37
279,64,26,134,77
279,64,28,134,78
279,64,29,134,77
279,64,30,134,77
279,64,31,132,76
279,64,32,114,37
279,64,35,127,64
279,64,36,134,77
279,64,37,133,77
279,64,41,134,78
279,65,21,133,78
279,65,22,134,78
279,65,26,119,73
279,65,27,119,74
279,65,30,122,73
279,65,31,134,78
279,65,32,134,78
279,65,37,134,79
279,65,39,134,78
279,66,34,133,78
279,66,35,134,78
279,66,39,134,78
279,66,40,132,75
279,66,41,116,31
279,66,42,94,24
279,66,43,94,24
279,66,44,87,23
279,66,45,91,26
279,67,11,96,13
279,67,28,118,32
279,67,29,132,72
279,67,31,126,73
279,67,33,118,73
279,67,34,122,74
279,67,35,130,76
279,68,19,134,77
279,68,20,126,59
279,68,22,114,37
279,68,23,112,36
279,68,24,104,32
279,68,25,102,30
279,68,26,112,36
279,68,27,121,42
279,68,28,133,75
279,68,29,133,77
279,68,37,134,77
279,68,39,134,78
279,69,18,126,59
279,69,19,94,24
279,69,22,87,25
279,69,23,74,24
279,69,24,67,18
279,69,25,66,17
279,69,26,47,2
279,69,29,44,1
279,69,30,95,24
279,69,31,114,37
279,69,32,134,78
279,69,34,133,77
279,69,39,134,77
279,70,0,134,78
279,70,9,133,78
279,70,12,134,78
279,70,17,133,78
279,70,19,134,76
279,70,20,135,76
279,70,22,135,77
279,70,23,134,77
279,70,24,134,78
279,70,25,133,77
279,70,29,133,78
279,70,30,133,77
279,70,33,134,77
279,70,35,134,78
279,70,47,134,77
279,71,1,134,78
279,71,16,134,78
279,71,17,127,61
279,71,18,112,37
279,71,20,97,26
279,71,21,94,24
279,71,22,91,24
279,71,23,49,3
279,71,26,67,18
279,71,30,74,24
279,71,33,76,12
279,71,34,75,9
279,71,36,77,13
279,71,37,90,25
279,71,38,123,45
279,71,39,133,77
279,71,45,111,28
279,71,46,47,2
279,72,4,134,78
279,72,27,133,77
279,72,28,122,73
279,72,30,119,74
279,72,32,119,73
279,72,33,119,74
279,72,34,127,73
279,72,35,134,77
279,72,36,134,78
279,73,27,134,79
279,73,29,134,77
279,73,30,134,78
279,73,38,134,77
279,73,39,134,77
279,73,41,134,78
279,74,18,133,77
279,74,24,134,77
279,74,25,133,76
279,74,26,123,44
279,74,27,82,26
279,74,28,67,18
279,74,29,97,26
279,74,30,118,37
279,74,31,135,77
279,74,36,134,77
279,74,37,133,77
279,74,40,134,78
279,74,44,134,78
279,74,46,134,78
279,74,47,134,77
280,0,2,99,122
280,0,3,99,120
280,0,4,99,122
280,0,5,99,120
280,0,6,99,122
280,0,9,99,122
280,0,12,99,121
280,0,16,99,120
280,0,17,99,122
280,0,18,99,122
280,0,19,99,122
280,0,20,99,119
280,0,22,99,122
280,0,23,99,122
280,0,24,99,122
280,0,27,99,122
280,0,28,98,121
280,0,30,98,120
280,0,31,98,121
280,0,32,99,122
280,0,33,98,120
280,0,34,99,122
280,0,35,99,122
280,0,36,99,122
280,0,41,98,120
280,0,42,99,122
280,0,43,99,122
280,0,44,99,122
280,0,46,99,121
280,1,0,99,120
280,1,1,99,120
280,1,3,99,120
280,1,8,99,122
280,1,9,99,122
280,1,10,99,120
280,1,11,99,122
280,1,12,99,121
280,1,13,99,120
280,1,16,99,122
280,1,18,99,122
280,1,19,99,122
280,1,20,94,117
280,1,21,94,116
280,1,22,100,120
280,1,23,99,122
280,1,31,98,120
280,1,32,99,122
280,2,15,97,117
280,2,24,97,117
280,2,25,97,117
280,2,30,97,115
280,2,34,99,119
280,2,35,99,122
280,3,15,97,117
280,3,24,97,117
280,3,25,97,117
280,3,26,97,117
280,3,29,97,118
280,3,34,98,117
280,3,35,99,122
280,4,12,99,120
280,4,13,99,122
280,4,15,98,117
280,4,16,97,115
280,4,17,97,117
280,4,19,97,115
280,4,20,97,117
280,4,21,97,115
280,4,22,99,116
280,4,24,97,117
280,4,25,97,117
280,4,26,97,117
280,4,27,97,115
280,4,28,97,117
280,4,30,97,115
280,4,31,97,117
280,4,32,97,115
280,4,34,97,115
280,4,35,99,122
280,4,38,99,122
280,4,41,98,120
280,4,42,99,120
280,4,43,99,121
280,4,44,99,121
280,4,45,99,122
280,5,3,99,122
280,5,4,99,121
280,5,5,99,120
280,5,7,99,122
280,5,8,99,121
280,5,9,99,121
280,5,10,98,121
280,5,11,99,122
280,5,15,98,117
280,5,16,97,115
280,5,17,97,115
280,5,18,97,117
280,5,20,98,118
280,5,21,98,118
280,5,22,97,117
280,5,24,96,116
280,5,25,97,117
280,5,30,97,117
280,5,31,99,116
280,5,32,97,117
280,5,33,97,115
280,5,34,98,117
280,5,35,99,122
280,5,39,99,122
280,5,40,99,122
280,5,41,99,121
280,5,42,99,121
280,5,43,99,122
280,5,45,99,121
280,5,46,98,121
280,5,47,99,121
280,6,0,99,122
280,6,1,99,121
280,6,2,99,122
280,6,3,99,121
280,6,6,99,120
280,6,8,99,122
280,6,9,99,121
280,6,10,99,121
280,6,11,98,121
280,6,12,99,122
280,6,13,99,122
280,6,16,99,122
280,6,17,97,115
280,6,18,98,115
280,6,19,100,111
280,6,20,101,111
280,6,21,100,111
280,6,22,100,111
280,6,23,100,113
280,6,24,99,122
280,6,26,140,96
280,6,27,99,122
280,6,28,98,120
280,6,29,99,122
280,6,32,98,120
280,6,33,93,117
280,6,34,93,115
280,6,35,93,114
280,6,37,96,120
280,6,42,99,121
280,6,43,99,121
280,6,44,99,120
280,6,45,99,121
280,6,46,98,121
280,6,47,99,122
280,7,0,99,121
280,7,1,99,122
280,7,2,98,120
280,7,3,99,122
280,7,4,99,121
280,7,5,99,122
280,7,8,99,122
280,7,9,99,121
280,7,10,99,121
280,7,12,99,120
280,7,13,99,121
280,7,14,99,122
280,7,19,99,117
280,7,20,118,85
280,7,21,122,77
280,7,22,121,76
280,7,23,122,77
280,7,26,122,77
280,7,31,121,77
280,7,32,102,111
280,7,33,99,122
280,7,40,98,120
280,7,41,99,122
280,7,43,99,121
280,7,44,99,121
280,8,2,98,120
280,8,3,98,121
280,8,4,99,122
280,8,6,98,121
280,8,7,99,121
280,8,8,99,122
280,8,10,99,122
280,8,11,99,122
280,8,12,98,120
280,8,13,99,122
280,8,14,99,122
280,8,15,99,121
280,8,16,99,121
280,8,17,99,121
280,8,18,99,122
280,8,19,99,122
280,8,23,99,122
280,8,24,99,122
280,8,26,99,122
280,8,28,98,120
280,8,29,99,122
280,8,31,99,122
280,8,32,98,120
280,8,33,99,122
280,8,35,99,121
280,8,37,99,121
280,8,38,99,122
280,8,42,99,121
280,8,43,99,122
280,8,44,99,122
280,8,45,98,121
280,8,46,99,121
280,8,47,98,121
280,9,0,99,121
280,9,2,98,121
280,9,5,99,121
280,9,8,98,120
280,9,9,99,122
280,9,10,98,121
280,9,11,99,122
280,9,12,99,122
280,9,15,99,122
280,9,16,97,117
280,9,18,97,115
280,9,19,97,115
280,9,20,97,117
280,9,21,97,115
280,9,23,97,117
280,9,24,97,117
280,9,25,97,117
280,9,26,97,115
280,9,27,97,115
280,9,29,97,115
280,9,30,97,117
280,9,31,97,117
280,9,33,97,117
280,9,34,98,117
280,9,35,99,122
280,9,41,98,121
280,9,42,99,122
280,9,43,99,122
280,9,45,99,121
280,9,46,99,121
280,9,47,99,122
280,10,0,99,122
280,10,1,99,122
280,10,2,98,120
280,10,3,99,122
280,10,4,99,122
280,10,5,98,120
280,10,7,99,122
280,10,8,98,121
280,10,9,98,120
280,10,10,99,121
280,10,11,99,121
280,10,12,98,120
280,10,13,99,122
280,10,15,99,121
280,10,16,97,117
280,10,17,97,117
280,10,18,97,117
280,10,19,97,115
280,10,20,97,117
280,10,21,97,117
280,10,22,97,117
280,10,24,95,119
280,10,25,97,115
280,10,29,97,115
280,10,32,97,115
280,10,33,97,115
280,10,34,99,117
280,10,35,99,122
280,10,39,99,122
280,10,41,98,120
280,10,42,98,121
280,10,43,99,122
280,10,44,99,122
280,10,45,99,122
280,10,47,98,120
280,11,0,99,122
280,11,1,98,120
280,11,3,98,121
280,11,4,99,122
280,11,6,99,120
280,11,7,99,120
280,11,9,99,120
280,11,10,99,122
280,11,11,99,122
280,11,12,99,122
280,11,15,100,118
280,11,16,97,117
280,11,19,97,115
280,11,20,99,117
280,11,21,97,115
280,11,23,97,115
280,11,24,95,119
280,11,25,97,117
280,11,26,99,116
280,11,27,97,117
280,11,30,97,115
280,11,31,97,117
280,11,34,98,117
280,11,35,98,120
280,11,36,99,122
280,11,41,98,121
280,11,42,99,122
280,11,43,98,120
280,11,44,99,122
280,11,45,99,121
280,11,46,99,122
280,12,2,98,121
280,12,3,99,122
280,12,4,99,122
280,12,5,98,120
280,12,8,99,122
280,12,15,99,118
280,12,16,97,117
280,12,24,97,117
280,12,25,97,117
280,12,34,99,117
280,12,35,99,122
280,13,19,99,117
280,13,20,100,112
280,13,21,101,111
280,13,24,100,113
280,13,26,99,119
280,13,29,99,121
280,14,20,99,117
280,14,21,98,103
280,14,22,98,103
280,14,26,96,109
280,14,27,96,113
280,14,28,99,118
280,15,15,98,117
280,15,16,97,117
280,17,35,99,122
280,18,15,98,117
280,18,16,97,117
280,18,24,97,117
280,18,25,97,117
280,18,34,98,117
280,18,35,100,118
280,19,15,99,119
280,19,25,99,116
280,19,26,97,117
280,19,34,98,117
280,19,35,99,122
280,20,19,100,118
280,20,20,100,114
280,20,21,100,110
280,20,22,100,111
280,20,24,100,113
280,20,25,99,120
280,20,30,96,116
280,20,31,96,114
280,20,32,96,114
280,20,33,96,116
280,20,34,97,119
280,20,42,99,121
280,20,43,99,122
280,21,16,98,120
280,21,17,99,122
280,21,18,99,122
280,21,20,99,121
280,21,21,105,105
280,21,22,88,81
280,21,23,53,79
280,21,24,53,81
280,21,25,59,80
280,21,26,59,79
280,21,27,82,81
280,21,28,102,109
280,21,29,102,111
280,21,30,99,122
280,21,33,99,122
280,21,34,98,120
280,21,35,99,122
280,21,36,99,120
280,21,38,98,120
280,21,43,98,121
280,21,44,99,122
280,21,45,99,122
280,21,46,99,122
280,22,0,99,120
280,22,1,99,120
280,22,2,99,121
280,22,3,98,120
280,22,4,99,121
280,22,5,99,122
280,22,6,98,121
280,22,7,99,122
280,22,8,99,122
280,22,10,99,122
280,22,14,99,122
280,22,15,99,119
280,22,16,99,117
280,22,17,97,117
280,22,18,97,117
280,22,19,97,113
280,22,20,97,117
280,22,22,97,115
280,22,23,97,117
280,22,24,97,117
280,22,25,97,117
280,22,26,97,117
280,22,27,97,117
280,22,28,97,117
280,22,30,97,117
280,22,31,97,115
280,22,32,97,117
280,22,34,97,117
280,22,35,98,120
280,22,37,98,120
280,22,42,99,122
280,22,43,99,120
280,22,46,99,120
280,23,2,99,121
280,23,3,99,121
280,23,4,99,121
280,23,6,99,122
280,23,10,99,120
280,23,11,99,122
280,23,12,99,122
280,23,13,99,120
280,23,14,98,120
280,23,15,99,117
280,23,16,97,117
280,23,17,97,113
280,23,18,97,117
280,23,19,97,115
280,23,20,97,115
280,23,21,97,117
280,23,22,97,115
280,23,23,97,115
280,23,24,97,117
280,23,25,97,117
280,23,29,97,113
280,23,32,97,115
280,23,33,98,117
280,23,34,97,115
280,23,35,99,116
280,23,36,98,120
280,23,37,99,122
280,23,40,99,122
280,23,41,99,121
280,23,42,99,120
280,23,43,99,122
280,23,44,99,121
280,23,47,98,121
280,24,3,99,121
280,24,4,99,122
280,24,6,99,122
280,24,10,99,121
280,24,11,99,122
280,24,12,99,121
280,24,13,99,122
280,24,15,98,117
280,24,16,97,117
280,24,17,97,117
280,24,24,97,117
280,24,25,97,115
280,24,26,97,117
280,24,34,98,117
280,24,35,99,119
280,25,15,99,121
280,25,16,97,117
280,25,17,97,117
280,25,24,97,117
280,25,25,97,117
280,25,34,98,117
280,25,35,99,122
280,26,15,98,117
280,26,16,97,117
280,26,24,97,117
280,26,28,97,117
280,26,33,98,117
280,26,34,99,119
280,28,18,114,113
280,28,19,124,105
280,28,22,90,25
280,28,25,108,120
280,28,26,105,121
280,28,27,102,121
280,29,15,99,119
280,29,16,97,117
280,29,24,97,117
280,29,25,99,119
280,29,26,99,122
280,29,27,141,96
280,30,15,98,117
280,30,16,97,117
280,30,24,97,117
280,30,32,98,116
280,30,33,99,116
280,30,34,99,122
280,31,20,100,122
280,31,21,99,123
280,31,29,100,122
280,31,30,100,121
280,32,19,100,118
280,32,20,98,116
280,32,21,98,115
280,32,22,99,122
280,33,14,99,122
280,33,15,99,120
280,33,16,97,117
280,33,24,97,117
280,33,25,97,117
280,33,26,99,122
280,34,18,99,119
280,34,19,97,114
280,34,20,94,115
280,34,21,95,115
280,34,22,97,119
280,34,27,100,115
280,34,30,100,111
280,34,31,101,112
280,34,32,98,120
280,35,16,100,121
280,35,17,100,120
280,35,18,100,120
280,35,19,100,120
280,35,21,100,120
280,35,22,100,120
280,35,23,100,120
280,35,24,100,120
280,35,27,99,110
280,35,28,96,98
280,35,30,97,83
280,35,31,96,95
280,35,32,96,98
280,35,33,93,104
280,35,34,99,122
280,36,9,99,122
280,36,10,99,120
280,36,11,99,122
280,36,14,98,120
280,36,15,99,119
280,36,16,97,117
280,36,17,99,116
280,36,20,97,115
280,36,21,97,117
280,36,22,97,117
280,36,24,96,117
280,36,25,97,117
280,36,28,97,116
280,36,30,97,117
280,36,32,97,117
280,36,33,97,115
280,36,34,97,117
280,36,35,98,117
280,36,36,99,122
280,36,41,98,120
280,36,42,99,120
280,36,43,99,121
280,36,44,99,120
280,36,45,99,120
280,36,46,99,122
280,37,0,98,121
280,37,1,99,120
280,37,4,99,120
280,37,5,99,120
280,37,7,99,121
280,37,9,99,122
280,37,10,98,121
280,37,11,99,120
280,37,12,98,121
280,37,13,99,122
280,37,18,98,120
280,37,20,96,118
280,37,21,94,117
280,37,22,94,117
280,37,23,94,117
280,37,24,94,117
280,37,25,95,116
280,37,26,99,122
280,37,28,98,120
280,37,29,99,122
280,37,31,99,122
280,37,32,99,122
280,37,34,98,120
280,37,35,99,122
280,37,42,99,120
280,37,43,99,120
280,37,45,99,122
280,37,47,99,120
280,38,9,99,120
280,38,10,99,120
280,38,11,99,122
280,38,14,98,120
280,38,15,141,96
280,38,16,97,117
280,38,17,97,115
280,38,18,97,117
280,38,19,97,115
280,38,20,98,118
280,38,21,97,117
280,38,23,97,117
280,38,24,97,117
280,38,25,97,116
280,38,26,97,115
280,38,27,97,115
280,38,28,99,115
280,38,30,97,115
280,38,31,98,116
280,38,32,98,118
280,38,33,97,117
280,38,34,98,117
280,38,35,99,122
280,39,15,98,117
280,39,16,98,117
280,39,34,98,117
280,39,35,99,118
280,40,15,98,117
280,40,16,97,117
280,40,24,97,117
280,40,25,97,117
280,40,34,98,117
280,40,35,99,122
280,40,40,99,122
280,40,41,99,120
280,40,42,99,120
280,40,43,99,120
280,40,45,99,120
280,40,47,99,120
280,41,0,99,120
280,41,1,99,122
280,41,3,99,121
280,41,7,99,122
280,41,10,98,121
280,41,11,99,120
280,41,15,98,120
280,41,16,99,117
280,41,17,99,117
280,41,18,99,116
280,41,23,97,119
280,41,24,99,120
280,41,27,98,121
280,41,28,100,112
280,41,29,99,112
280,41,33,100,111
280,41,35,100,114
280,42,17,99,121
280,42,18,99,117
280,42,19,99,122
280,42,22,97,120
280,42,23,98,119
280,42,28,99,122
280,43,15,99,117
280,43,16,97,117
280,43,24,97,117
280,43,25,97,117
280,43,34,99,118
280,43,35,99,122
280,43,42,99,122
280,44,15,99,117
280,44,24,97,117
280,44,25,97,117
280,44,34,98,117
280,44,35,99,122
280,45,17,97,117
280,45,24,97,117
280,45,25,97,117
280,45,34,98,117
280,45,35,99,122
280,46,15,98,117
280,46,16,97,117
280,46,24,97,117
280,46,25,97,117
280,46,34,99,118
280,46,35,99,123
280,47,15,99,120
280,47,24,98,118
280,47,25,97,120
280,47,26,98,120
280,47,29,100,122
280,47,30,99,122
280,47,31,99,120
280,47,32,98,115
280,47,33,99,119
280,47,34,99,122
280,47,35,99,122
280,47,36,99,123
280,47,37,99,115
280,47,38,99,115
280,47,40,99,122
280,50,36,105,145
280,50,37,101,124
280,51,20,99,120
280,51,21,98,119
280,51,23,98,121
280,52,13,99,120
280,52,14,98,120
280,52,15,98,122
280,52,16,97,117
280,52,17,97,115
280,52,18,97,117
280,52,20,99,116
280,52,21,97,117
280,52,22,97,115
280,52,23,97,115
280,52,24,97,117
280,52,25,97,117
280,52,27,99,117
280,52,28,97,117
280,52,29,98,118
280,52,30,97,115
280,52,31,97,115
280,52,32,97,117
280,52,34,98,117
280,52,35,99,121
280,52,42,99,120
280,52,43,99,121
280,52,44,99,120
280,52,45,99,120
280,53,2,99,120
280,53,4,99,120
280,53,5,99,122
280,53,8,99,122
280,53,9,99,120
280,53,10,99,122
280,53,14,98,122
280,53,15,99,121
280,53,16,97,117
280,53,17,97,115
280,53,18,97,117
280,53,21,97,115
280,53,22,97,117
280,53,23,97,117
280,53,24,97,117
280,53,25,97,117
280,53,26,99,116
280,53,27,97,117
280,53,28,99,116
280,53,29,97,117
280,53,30,97,117
280,53,31,97,115
280,53,32,97,115
280,53,33,98,118
280,53,34,96,117
280,53,35,105,122
280,53,41,99,122
280,53,42,98,120
280,53,43,99,120
280,53,45,99,122
280,53,46,99,120
280,53,47,99,122
280,54,1,99,120
280,54,3,98,121
280,54,6,99,120
280,54,7,99,120
280,54,8,98,121
280,54,9,99,121
280,54,10,99,122
280,54,14,100,123
280,54,15,99,120
280,54,16,97,117
280,54,24,97,117
280,54,25,97,117
280,54,34,98,117
280,54,35,98,117
280,55,18,99,120
280,55,19,97,117
280,55,20,96,116
280,55,21,99,122
280,55,23,94,118
280,55,24,92,117
280,55,26,92,117
280,55,27,103,135
280,55,29,132,87
280,55,30,93,116
280,55,31,94,118
280,55,36,99,122
280,55,37,94,118
280,55,38,99,122
280,55,39,99,122
280,55,41,94,118
280,55,42,94,118
280,55,43,99,122
280,55,46,99,122
280,55,47,94,118
280,56,6,99,122
280,56,8,94,118
280,56,10,99,122
280,56,11,99,122
280,56,12,94,118
280,56,13,94,118
280,56,14,99,122
280,56,15,94,118
280,56,16,100,112
280,56,17,97,120
280,56,18,99,122
280,56,21,100,118
280,56,22,100,118
280,56,24,97,116
280,56,26,93,119
280,56,27,86,113
280,56,29,87,113
280,56,30,86,113
280,56,31,97,119
280,56,32,98,120
280,56,33,99,122
280,57,15,98,117
280,57,16,98,117
280,57,24,97,117
280,57,25,98,117
280,57,26,99,122
280,57,28,98,120
280,57,29,99,122
280,57,30,98,120
280,57,31,99,122
280,57,32,99,120
280,57,33,98,119
280,57,34,99,122
280,57,43,99,121
280,57,45,99,122
280,58,15,99,117
280,58,16,97,117
280,58,24,96,117
280,58,25,97,117
280,58,34,99,117
280,58,35,99,122
280,59,15,99,117
280,59,16,97,117
280,59,24,97,117
280,59,25,97,117
280,59,34,97,117
280,59,35,99,117
280,60,1,94,118
280,60,9,98,120
280,60,10,94,118
280,60,11,94,118
280,60,12,94,118
280,60,14,94,118
280,60,15,98,117
280,60,16,97,117
280,60,17,96,117
280,60,18,97,117
280,60,19,97,117
280,60,20,97,117
280,60,26,98,116
280,60,27,97,117
280,60,29,97,114
280,60,30,97,117
280,60,31,97,115
280,60,32,98,116
280,60,34,99,117
280,60,35,98,119
280,60,36,99,122
280,60,37,99,122
280,61,15,98,117
280,61,16,97,117
280,61,18,97,114
280,61,23,97,117
280,61,24,97,117
280,61,25,97,115
280,61,30,98,116
280,61,31,97,117
280,61,34,99,117
280,61,35,99,118
280,61,36,99,122
280,62,16,97,117
280,62,34,97,117
280,62,35,98,117
280,62,36,99,122
280,63,12,99,121
280,63,16,97,117
280,63,19,97,117
280,63,20,97,118
280,63,21,97,117
280,63,23,97,115
280,63,24,97,117
280,63,34,98,117
280,63,35,99,118
280,63,36,99,121
280,63,37,99,122
280,64,11,99,122
280,64,16,98,117
280,64,17,99,122
280,64,20,96,119
280,64,21,96,117
280,64,24,99,122
280,64,28,99,121
280,64,29,99,122
280,64,32,97,115
280,64,33,98,117
280,64,34,98,119
280,64,35,99,122
